"stand_id";"species";"count";"height_from";"height_to";"age";"min_lif"
930;"Psme";55;0.229184;0.429184;6;0
930;"Psme";55;0.018872;0.218872;4;0
930;"Psme";55;0.469976;0.669976;10;0
930;"Psme";55;1.228928;1.428928;13;0
930;"Psme";55;1.018616;1.218616;12;0
930;"Psme";55;0.149936;0.349936;7;0
930;"Psme";55;1.158824;1.358824;11;0
930;"Psme";55;2.061032;2.261032;14;0
930;"Psme";55;0.518744;0.718744;12;0
930;"Psme";55;0.430352;0.630352;11;0
931;"Psme";55;0.229184;0.429184;6;0
931;"Psme";55;0.018872;0.218872;4;0
931;"Psme";55;0.469976;0.669976;10;0
931;"Psme";55;1.228928;1.428928;13;0
931;"Psme";55;1.018616;1.218616;12;0
931;"Psme";55;0.149936;0.349936;7;0
931;"Psme";55;1.158824;1.358824;11;0
931;"Psme";55;2.061032;2.261032;14;0
931;"Psme";55;0.518744;0.718744;12;0
931;"Psme";55;0.430352;0.630352;11;0
932;"Psme";55;0.229184;0.429184;6;0
932;"Psme";55;0.018872;0.218872;4;0
932;"Psme";55;0.469976;0.669976;10;0
932;"Psme";55;1.228928;1.428928;13;0
932;"Psme";55;1.018616;1.218616;12;0
932;"Psme";55;0.149936;0.349936;7;0
932;"Psme";55;1.158824;1.358824;11;0
932;"Psme";55;2.061032;2.261032;14;0
932;"Psme";55;0.518744;0.718744;12;0
932;"Psme";55;0.430352;0.630352;11;0
933;"Psme";55;0.229184;0.429184;6;0
933;"Psme";55;0.018872;0.218872;4;0
933;"Psme";55;0.469976;0.669976;10;0
933;"Psme";55;1.228928;1.428928;13;0
933;"Psme";55;1.018616;1.218616;12;0
933;"Psme";55;0.149936;0.349936;7;0
933;"Psme";55;1.158824;1.358824;11;0
933;"Psme";55;2.061032;2.261032;14;0
933;"Psme";55;0.518744;0.718744;12;0
933;"Psme";55;0.430352;0.630352;11;0
934;"Psme";55;0.229184;0.429184;6;0
934;"Psme";55;0.018872;0.218872;4;0
934;"Psme";55;0.469976;0.669976;10;0
934;"Psme";55;1.228928;1.428928;13;0
934;"Psme";55;1.018616;1.218616;12;0
934;"Psme";55;0.149936;0.349936;7;0
934;"Psme";55;1.158824;1.358824;11;0
934;"Psme";55;2.061032;2.261032;14;0
934;"Psme";55;0.518744;0.718744;12;0
934;"Psme";55;0.430352;0.630352;11;0
935;"Psme";55;0.229184;0.429184;6;0
935;"Psme";55;0.018872;0.218872;4;0
935;"Psme";55;0.469976;0.669976;10;0
935;"Psme";55;1.228928;1.428928;13;0
935;"Psme";55;1.018616;1.218616;12;0
935;"Psme";55;0.149936;0.349936;7;0
935;"Psme";55;1.158824;1.358824;11;0
935;"Psme";55;2.061032;2.261032;14;0
935;"Psme";55;0.518744;0.718744;12;0
935;"Psme";55;0.430352;0.630352;11;0
936;"Psme";55;0.229184;0.429184;6;0
936;"Psme";55;0.018872;0.218872;4;0
936;"Psme";55;0.469976;0.669976;10;0
936;"Psme";55;1.228928;1.428928;13;0
936;"Psme";55;1.018616;1.218616;12;0
936;"Psme";55;0.149936;0.349936;7;0
936;"Psme";55;1.158824;1.358824;11;0
936;"Psme";55;2.061032;2.261032;14;0
936;"Psme";55;0.518744;0.718744;12;0
936;"Psme";55;0.430352;0.630352;11;0
937;"Psme";55;0.229184;0.429184;6;0
937;"Psme";55;0.018872;0.218872;4;0
937;"Psme";55;0.469976;0.669976;10;0
937;"Psme";55;1.228928;1.428928;13;0
937;"Psme";55;1.018616;1.218616;12;0
937;"Psme";55;0.149936;0.349936;7;0
937;"Psme";55;1.158824;1.358824;11;0
937;"Psme";55;2.061032;2.261032;14;0
937;"Psme";55;0.518744;0.718744;12;0
937;"Psme";55;0.430352;0.630352;11;0
938;"Psme";55;0.229184;0.429184;6;0
938;"Psme";55;0.018872;0.218872;4;0
938;"Psme";55;0.469976;0.669976;10;0
938;"Psme";55;1.228928;1.428928;13;0
938;"Psme";55;1.018616;1.218616;12;0
938;"Psme";55;0.149936;0.349936;7;0
938;"Psme";55;1.158824;1.358824;11;0
938;"Psme";55;2.061032;2.261032;14;0
938;"Psme";55;0.518744;0.718744;12;0
938;"Psme";55;0.430352;0.630352;11;0
939;"Psme";55;0.229184;0.429184;6;0
939;"Psme";55;0.018872;0.218872;4;0
939;"Psme";55;0.469976;0.669976;10;0
939;"Psme";55;1.228928;1.428928;13;0
939;"Psme";55;1.018616;1.218616;12;0
939;"Psme";55;0.149936;0.349936;7;0
939;"Psme";55;1.158824;1.358824;11;0
939;"Psme";55;2.061032;2.261032;14;0
939;"Psme";55;0.518744;0.718744;12;0
939;"Psme";55;0.430352;0.630352;11;0
940;"Psme";55;0.229184;0.429184;6;0
940;"Psme";55;0.018872;0.218872;4;0
940;"Psme";55;0.469976;0.669976;10;0
940;"Psme";55;1.228928;1.428928;13;0
940;"Psme";55;1.018616;1.218616;12;0
940;"Psme";55;0.149936;0.349936;7;0
940;"Psme";55;1.158824;1.358824;11;0
940;"Psme";55;2.061032;2.261032;14;0
940;"Psme";55;0.518744;0.718744;12;0
940;"Psme";55;0.430352;0.630352;11;0
941;"Psme";55;0.229184;0.429184;6;0
941;"Psme";55;0.018872;0.218872;4;0
941;"Psme";55;0.469976;0.669976;10;0
941;"Psme";55;1.228928;1.428928;13;0
941;"Psme";55;1.018616;1.218616;12;0
941;"Psme";55;0.149936;0.349936;7;0
941;"Psme";55;1.158824;1.358824;11;0
941;"Psme";55;2.061032;2.261032;14;0
941;"Psme";55;0.518744;0.718744;12;0
941;"Psme";55;0.430352;0.630352;11;0
942;"Psme";55;0.229184;0.429184;6;0
942;"Psme";55;0.018872;0.218872;4;0
942;"Psme";55;0.469976;0.669976;10;0
942;"Psme";55;1.228928;1.428928;13;0
942;"Psme";55;1.018616;1.218616;12;0
942;"Psme";55;0.149936;0.349936;7;0
942;"Psme";55;1.158824;1.358824;11;0
942;"Psme";55;2.061032;2.261032;14;0
942;"Psme";55;0.518744;0.718744;12;0
942;"Psme";55;0.430352;0.630352;11;0
943;"Psme";55;0.229184;0.429184;6;0
943;"Psme";55;0.018872;0.218872;4;0
943;"Psme";55;0.469976;0.669976;10;0
943;"Psme";55;1.228928;1.428928;13;0
943;"Psme";55;1.018616;1.218616;12;0
943;"Psme";55;0.149936;0.349936;7;0
943;"Psme";55;1.158824;1.358824;11;0
943;"Psme";55;2.061032;2.261032;14;0
943;"Psme";55;0.518744;0.718744;12;0
943;"Psme";55;0.430352;0.630352;11;0
944;"Psme";55;0.229184;0.429184;6;0
944;"Psme";55;0.018872;0.218872;4;0
944;"Psme";55;0.469976;0.669976;10;0
944;"Psme";55;1.228928;1.428928;13;0
944;"Psme";55;1.018616;1.218616;12;0
944;"Psme";55;0.149936;0.349936;7;0
944;"Psme";55;1.158824;1.358824;11;0
944;"Psme";55;2.061032;2.261032;14;0
944;"Psme";55;0.518744;0.718744;12;0
944;"Psme";55;0.430352;0.630352;11;0
945;"Psme";55;0.229184;0.429184;6;0
945;"Psme";55;0.018872;0.218872;4;0
945;"Psme";55;0.469976;0.669976;10;0
945;"Psme";55;1.228928;1.428928;13;0
945;"Psme";55;1.018616;1.218616;12;0
945;"Psme";55;0.149936;0.349936;7;0
945;"Psme";55;1.158824;1.358824;11;0
945;"Psme";55;2.061032;2.261032;14;0
945;"Psme";55;0.518744;0.718744;12;0
945;"Psme";55;0.430352;0.630352;11;0
946;"Psme";55;0.229184;0.429184;6;0
946;"Psme";55;0.018872;0.218872;4;0
946;"Psme";55;0.469976;0.669976;10;0
946;"Psme";55;1.228928;1.428928;13;0
946;"Psme";55;1.018616;1.218616;12;0
946;"Psme";55;0.149936;0.349936;7;0
946;"Psme";55;1.158824;1.358824;11;0
946;"Psme";55;2.061032;2.261032;14;0
946;"Psme";55;0.518744;0.718744;12;0
946;"Psme";55;0.430352;0.630352;11;0
947;"Psme";55;0.229184;0.429184;6;0
947;"Psme";55;0.018872;0.218872;4;0
947;"Psme";55;0.469976;0.669976;10;0
947;"Psme";55;1.228928;1.428928;13;0
947;"Psme";55;1.018616;1.218616;12;0
947;"Psme";55;0.149936;0.349936;7;0
947;"Psme";55;1.158824;1.358824;11;0
947;"Psme";55;2.061032;2.261032;14;0
947;"Psme";55;0.518744;0.718744;12;0
947;"Psme";55;0.430352;0.630352;11;0
948;"Psme";55;0.229184;0.429184;6;0
948;"Psme";55;0.018872;0.218872;4;0
948;"Psme";55;0.469976;0.669976;10;0
948;"Psme";55;1.228928;1.428928;13;0
948;"Psme";55;1.018616;1.218616;12;0
948;"Psme";55;0.149936;0.349936;7;0
948;"Psme";55;1.158824;1.358824;11;0
948;"Psme";55;2.061032;2.261032;14;0
948;"Psme";55;0.518744;0.718744;12;0
948;"Psme";55;0.430352;0.630352;11;0
949;"Psme";55;0.229184;0.429184;6;0
949;"Psme";55;0.018872;0.218872;4;0
949;"Psme";55;0.469976;0.669976;10;0
949;"Psme";55;1.228928;1.428928;13;0
949;"Psme";55;1.018616;1.218616;12;0
949;"Psme";55;0.149936;0.349936;7;0
949;"Psme";55;1.158824;1.358824;11;0
949;"Psme";55;2.061032;2.261032;14;0
949;"Psme";55;0.518744;0.718744;12;0
949;"Psme";55;0.430352;0.630352;11;0
950;"Psme";55;0.229184;0.429184;6;0
950;"Psme";55;0.018872;0.218872;4;0
950;"Psme";55;0.469976;0.669976;10;0
950;"Psme";55;1.228928;1.428928;13;0
950;"Psme";55;1.018616;1.218616;12;0
950;"Psme";55;0.149936;0.349936;7;0
950;"Psme";55;1.158824;1.358824;11;0
950;"Psme";55;2.061032;2.261032;14;0
950;"Psme";55;0.518744;0.718744;12;0
950;"Psme";55;0.430352;0.630352;11;0
951;"Psme";55;0.229184;0.429184;6;0
951;"Psme";55;0.018872;0.218872;4;0
951;"Psme";55;0.469976;0.669976;10;0
951;"Psme";55;1.228928;1.428928;13;0
951;"Psme";55;1.018616;1.218616;12;0
951;"Psme";55;0.149936;0.349936;7;0
951;"Psme";55;1.158824;1.358824;11;0
951;"Psme";55;2.061032;2.261032;14;0
951;"Psme";55;0.518744;0.718744;12;0
951;"Psme";55;0.430352;0.630352;11;0
952;"Psme";55;0.229184;0.429184;6;0
952;"Psme";55;0.018872;0.218872;4;0
952;"Psme";55;0.469976;0.669976;10;0
952;"Psme";55;1.228928;1.428928;13;0
952;"Psme";55;1.018616;1.218616;12;0
952;"Psme";55;0.149936;0.349936;7;0
952;"Psme";55;1.158824;1.358824;11;0
952;"Psme";55;2.061032;2.261032;14;0
952;"Psme";55;0.518744;0.718744;12;0
952;"Psme";55;0.430352;0.630352;11;0
953;"Psme";55;0.229184;0.429184;6;0
953;"Psme";55;0.018872;0.218872;4;0
953;"Psme";55;0.469976;0.669976;10;0
953;"Psme";55;1.228928;1.428928;13;0
953;"Psme";55;1.018616;1.218616;12;0
953;"Psme";55;0.149936;0.349936;7;0
953;"Psme";55;1.158824;1.358824;11;0
953;"Psme";55;2.061032;2.261032;14;0
953;"Psme";55;0.518744;0.718744;12;0
953;"Psme";55;0.430352;0.630352;11;0
954;"Psme";55;0.229184;0.429184;6;0
954;"Psme";55;0.018872;0.218872;4;0
954;"Psme";55;0.469976;0.669976;10;0
954;"Psme";55;1.228928;1.428928;13;0
954;"Psme";55;1.018616;1.218616;12;0
954;"Psme";55;0.149936;0.349936;7;0
954;"Psme";55;1.158824;1.358824;11;0
954;"Psme";55;2.061032;2.261032;14;0
954;"Psme";55;0.518744;0.718744;12;0
954;"Psme";55;0.430352;0.630352;11;0
955;"Psme";55;0.229184;0.429184;6;0
955;"Psme";55;0.018872;0.218872;4;0
955;"Psme";55;0.469976;0.669976;10;0
955;"Psme";55;1.228928;1.428928;13;0
955;"Psme";55;1.018616;1.218616;12;0
955;"Psme";55;0.149936;0.349936;7;0
955;"Psme";55;1.158824;1.358824;11;0
955;"Psme";55;2.061032;2.261032;14;0
955;"Psme";55;0.518744;0.718744;12;0
955;"Psme";55;0.430352;0.630352;11;0
956;"Psme";55;0.229184;0.429184;6;0
956;"Psme";55;0.018872;0.218872;4;0
956;"Psme";55;0.469976;0.669976;10;0
956;"Psme";55;1.228928;1.428928;13;0
956;"Psme";55;1.018616;1.218616;12;0
956;"Psme";55;0.149936;0.349936;7;0
956;"Psme";55;1.158824;1.358824;11;0
956;"Psme";55;2.061032;2.261032;14;0
956;"Psme";55;0.518744;0.718744;12;0
956;"Psme";55;0.430352;0.630352;11;0
957;"Psme";55;0.229184;0.429184;6;0
957;"Psme";55;0.018872;0.218872;4;0
957;"Psme";55;0.469976;0.669976;10;0
957;"Psme";55;1.228928;1.428928;13;0
957;"Psme";55;1.018616;1.218616;12;0
957;"Psme";55;0.149936;0.349936;7;0
957;"Psme";55;1.158824;1.358824;11;0
957;"Psme";55;2.061032;2.261032;14;0
957;"Psme";55;0.518744;0.718744;12;0
957;"Psme";55;0.430352;0.630352;11;0
958;"Psme";55;0.229184;0.429184;6;0
958;"Psme";55;0.018872;0.218872;4;0
958;"Psme";55;0.469976;0.669976;10;0
958;"Psme";55;1.228928;1.428928;13;0
958;"Psme";55;1.018616;1.218616;12;0
958;"Psme";55;0.149936;0.349936;7;0
958;"Psme";55;1.158824;1.358824;11;0
958;"Psme";55;2.061032;2.261032;14;0
958;"Psme";55;0.518744;0.718744;12;0
958;"Psme";55;0.430352;0.630352;11;0
959;"Psme";55;0.229184;0.429184;6;0
959;"Psme";55;0.018872;0.218872;4;0
959;"Psme";55;0.469976;0.669976;10;0
959;"Psme";55;1.228928;1.428928;13;0
959;"Psme";55;1.018616;1.218616;12;0
959;"Psme";55;0.149936;0.349936;7;0
959;"Psme";55;1.158824;1.358824;11;0
959;"Psme";55;2.061032;2.261032;14;0
959;"Psme";55;0.518744;0.718744;12;0
959;"Psme";55;0.430352;0.630352;11;0
960;"Psme";55;0.229184;0.429184;6;0
960;"Psme";55;0.018872;0.218872;4;0
960;"Psme";55;0.469976;0.669976;10;0
960;"Psme";55;1.228928;1.428928;13;0
960;"Psme";55;1.018616;1.218616;12;0
960;"Psme";55;0.149936;0.349936;7;0
960;"Psme";55;1.158824;1.358824;11;0
960;"Psme";55;2.061032;2.261032;14;0
960;"Psme";55;0.518744;0.718744;12;0
960;"Psme";55;0.430352;0.630352;11;0
961;"Psme";55;0.229184;0.429184;6;0
961;"Psme";55;0.018872;0.218872;4;0
961;"Psme";55;0.469976;0.669976;10;0
961;"Psme";55;1.228928;1.428928;13;0
961;"Psme";55;1.018616;1.218616;12;0
961;"Psme";55;0.149936;0.349936;7;0
961;"Psme";55;1.158824;1.358824;11;0
961;"Psme";55;2.061032;2.261032;14;0
961;"Psme";55;0.518744;0.718744;12;0
961;"Psme";55;0.430352;0.630352;11;0
962;"Psme";55;0.229184;0.429184;6;0
962;"Psme";55;0.018872;0.218872;4;0
962;"Psme";55;0.469976;0.669976;10;0
962;"Psme";55;1.228928;1.428928;13;0
962;"Psme";55;1.018616;1.218616;12;0
962;"Psme";55;0.149936;0.349936;7;0
962;"Psme";55;1.158824;1.358824;11;0
962;"Psme";55;2.061032;2.261032;14;0
962;"Psme";55;0.518744;0.718744;12;0
962;"Psme";55;0.430352;0.630352;11;0
963;"Psme";55;0.229184;0.429184;6;0
963;"Psme";55;0.018872;0.218872;4;0
963;"Psme";55;0.469976;0.669976;10;0
963;"Psme";55;1.228928;1.428928;13;0
963;"Psme";55;1.018616;1.218616;12;0
963;"Psme";55;0.149936;0.349936;7;0
963;"Psme";55;1.158824;1.358824;11;0
963;"Psme";55;2.061032;2.261032;14;0
963;"Psme";55;0.518744;0.718744;12;0
963;"Psme";55;0.430352;0.630352;11;0
964;"Psme";55;0.229184;0.429184;6;0
964;"Psme";55;0.018872;0.218872;4;0
964;"Psme";55;0.469976;0.669976;10;0
964;"Psme";55;1.228928;1.428928;13;0
964;"Psme";55;1.018616;1.218616;12;0
964;"Psme";55;0.149936;0.349936;7;0
964;"Psme";55;1.158824;1.358824;11;0
964;"Psme";55;2.061032;2.261032;14;0
964;"Psme";55;0.518744;0.718744;12;0
964;"Psme";55;0.430352;0.630352;11;0
965;"Psme";55;0.229184;0.429184;6;0
965;"Psme";55;0.018872;0.218872;4;0
965;"Psme";55;0.469976;0.669976;10;0
965;"Psme";55;1.228928;1.428928;13;0
965;"Psme";55;1.018616;1.218616;12;0
965;"Psme";55;0.149936;0.349936;7;0
965;"Psme";55;1.158824;1.358824;11;0
965;"Psme";55;2.061032;2.261032;14;0
965;"Psme";55;0.518744;0.718744;12;0
965;"Psme";55;0.430352;0.630352;11;0
966;"Psme";55;0.229184;0.429184;6;0
966;"Psme";55;0.018872;0.218872;4;0
966;"Psme";55;0.469976;0.669976;10;0
966;"Psme";55;1.228928;1.428928;13;0
966;"Psme";55;1.018616;1.218616;12;0
966;"Psme";55;0.149936;0.349936;7;0
966;"Psme";55;1.158824;1.358824;11;0
966;"Psme";55;2.061032;2.261032;14;0
966;"Psme";55;0.518744;0.718744;12;0
966;"Psme";55;0.430352;0.630352;11;0
967;"Psme";55;0.229184;0.429184;6;0
967;"Psme";55;0.018872;0.218872;4;0
967;"Psme";55;0.469976;0.669976;10;0
967;"Psme";55;1.228928;1.428928;13;0
967;"Psme";55;1.018616;1.218616;12;0
967;"Psme";55;0.149936;0.349936;7;0
967;"Psme";55;1.158824;1.358824;11;0
967;"Psme";55;2.061032;2.261032;14;0
967;"Psme";55;0.518744;0.718744;12;0
967;"Psme";55;0.430352;0.630352;11;0
968;"Psme";55;0.229184;0.429184;6;0
968;"Psme";55;0.018872;0.218872;4;0
968;"Psme";55;0.469976;0.669976;10;0
968;"Psme";55;1.228928;1.428928;13;0
968;"Psme";55;1.018616;1.218616;12;0
968;"Psme";55;0.149936;0.349936;7;0
968;"Psme";55;1.158824;1.358824;11;0
968;"Psme";55;2.061032;2.261032;14;0
968;"Psme";55;0.518744;0.718744;12;0
968;"Psme";55;0.430352;0.630352;11;0
969;"Psme";55;0.229184;0.429184;6;0
969;"Psme";55;0.018872;0.218872;4;0
969;"Psme";55;0.469976;0.669976;10;0
969;"Psme";55;1.228928;1.428928;13;0
969;"Psme";55;1.018616;1.218616;12;0
969;"Psme";55;0.149936;0.349936;7;0
969;"Psme";55;1.158824;1.358824;11;0
969;"Psme";55;2.061032;2.261032;14;0
969;"Psme";55;0.518744;0.718744;12;0
969;"Psme";55;0.430352;0.630352;11;0
970;"Psme";55;0.229184;0.429184;6;0
970;"Psme";55;0.018872;0.218872;4;0
970;"Psme";55;0.469976;0.669976;10;0
970;"Psme";55;1.228928;1.428928;13;0
970;"Psme";55;1.018616;1.218616;12;0
970;"Psme";55;0.149936;0.349936;7;0
970;"Psme";55;1.158824;1.358824;11;0
970;"Psme";55;2.061032;2.261032;14;0
970;"Psme";55;0.518744;0.718744;12;0
970;"Psme";55;0.430352;0.630352;11;0
971;"Psme";55;0.229184;0.429184;6;0
971;"Psme";55;0.018872;0.218872;4;0
971;"Psme";55;0.469976;0.669976;10;0
971;"Psme";55;1.228928;1.428928;13;0
971;"Psme";55;1.018616;1.218616;12;0
971;"Psme";55;0.149936;0.349936;7;0
971;"Psme";55;1.158824;1.358824;11;0
971;"Psme";55;2.061032;2.261032;14;0
971;"Psme";55;0.518744;0.718744;12;0
971;"Psme";55;0.430352;0.630352;11;0
972;"Psme";55;0.229184;0.429184;6;0
972;"Psme";55;0.018872;0.218872;4;0
972;"Psme";55;0.469976;0.669976;10;0
972;"Psme";55;1.228928;1.428928;13;0
972;"Psme";55;1.018616;1.218616;12;0
972;"Psme";55;0.149936;0.349936;7;0
972;"Psme";55;1.158824;1.358824;11;0
972;"Psme";55;2.061032;2.261032;14;0
972;"Psme";55;0.518744;0.718744;12;0
972;"Psme";55;0.430352;0.630352;11;0
973;"Psme";55;0.229184;0.429184;6;0
973;"Psme";55;0.018872;0.218872;4;0
973;"Psme";55;0.469976;0.669976;10;0
973;"Psme";55;1.228928;1.428928;13;0
973;"Psme";55;1.018616;1.218616;12;0
973;"Psme";55;0.149936;0.349936;7;0
973;"Psme";55;1.158824;1.358824;11;0
973;"Psme";55;2.061032;2.261032;14;0
973;"Psme";55;0.518744;0.718744;12;0
973;"Psme";55;0.430352;0.630352;11;0
974;"Psme";55;0.229184;0.429184;6;0
974;"Psme";55;0.018872;0.218872;4;0
974;"Psme";55;0.469976;0.669976;10;0
974;"Psme";55;1.228928;1.428928;13;0
974;"Psme";55;1.018616;1.218616;12;0
974;"Psme";55;0.149936;0.349936;7;0
974;"Psme";55;1.158824;1.358824;11;0
974;"Psme";55;2.061032;2.261032;14;0
974;"Psme";55;0.518744;0.718744;12;0
974;"Psme";55;0.430352;0.630352;11;0
975;"Psme";55;0.229184;0.429184;6;0
975;"Psme";55;0.018872;0.218872;4;0
975;"Psme";55;0.469976;0.669976;10;0
975;"Psme";55;1.228928;1.428928;13;0
975;"Psme";55;1.018616;1.218616;12;0
975;"Psme";55;0.149936;0.349936;7;0
975;"Psme";55;1.158824;1.358824;11;0
975;"Psme";55;2.061032;2.261032;14;0
975;"Psme";55;0.518744;0.718744;12;0
975;"Psme";55;0.430352;0.630352;11;0
976;"Psme";55;0.229184;0.429184;6;0
976;"Psme";55;0.018872;0.218872;4;0
976;"Psme";55;0.469976;0.669976;10;0
976;"Psme";55;1.228928;1.428928;13;0
976;"Psme";55;1.018616;1.218616;12;0
976;"Psme";55;0.149936;0.349936;7;0
976;"Psme";55;1.158824;1.358824;11;0
976;"Psme";55;2.061032;2.261032;14;0
976;"Psme";55;0.518744;0.718744;12;0
976;"Psme";55;0.430352;0.630352;11;0
977;"Psme";55;0.229184;0.429184;6;0
977;"Psme";55;0.018872;0.218872;4;0
977;"Psme";55;0.469976;0.669976;10;0
977;"Psme";55;1.228928;1.428928;13;0
977;"Psme";55;1.018616;1.218616;12;0
977;"Psme";55;0.149936;0.349936;7;0
977;"Psme";55;1.158824;1.358824;11;0
977;"Psme";55;2.061032;2.261032;14;0
977;"Psme";55;0.518744;0.718744;12;0
977;"Psme";55;0.430352;0.630352;11;0
978;"Psme";55;0.229184;0.429184;6;0
978;"Psme";55;0.018872;0.218872;4;0
978;"Psme";55;0.469976;0.669976;10;0
978;"Psme";55;1.228928;1.428928;13;0
978;"Psme";55;1.018616;1.218616;12;0
978;"Psme";55;0.149936;0.349936;7;0
978;"Psme";55;1.158824;1.358824;11;0
978;"Psme";55;2.061032;2.261032;14;0
978;"Psme";55;0.518744;0.718744;12;0
978;"Psme";55;0.430352;0.630352;11;0
979;"Psme";55;0.229184;0.429184;6;0
979;"Psme";55;0.018872;0.218872;4;0
979;"Psme";55;0.469976;0.669976;10;0
979;"Psme";55;1.228928;1.428928;13;0
979;"Psme";55;1.018616;1.218616;12;0
979;"Psme";55;0.149936;0.349936;7;0
979;"Psme";55;1.158824;1.358824;11;0
979;"Psme";55;2.061032;2.261032;14;0
979;"Psme";55;0.518744;0.718744;12;0
979;"Psme";55;0.430352;0.630352;11;0
980;"Psme";55;0.229184;0.429184;6;0
980;"Psme";55;0.018872;0.218872;4;0
980;"Psme";55;0.469976;0.669976;10;0
980;"Psme";55;1.228928;1.428928;13;0
980;"Psme";55;1.018616;1.218616;12;0
980;"Psme";55;0.149936;0.349936;7;0
980;"Psme";55;1.158824;1.358824;11;0
980;"Psme";55;2.061032;2.261032;14;0
980;"Psme";55;0.518744;0.718744;12;0
980;"Psme";55;0.430352;0.630352;11;0
981;"Psme";55;0.229184;0.429184;6;0
981;"Psme";55;0.018872;0.218872;4;0
981;"Psme";55;0.469976;0.669976;10;0
981;"Psme";55;1.228928;1.428928;13;0
981;"Psme";55;1.018616;1.218616;12;0
981;"Psme";55;0.149936;0.349936;7;0
981;"Psme";55;1.158824;1.358824;11;0
981;"Psme";55;2.061032;2.261032;14;0
981;"Psme";55;0.518744;0.718744;12;0
981;"Psme";55;0.430352;0.630352;11;0
982;"Psme";55;0.229184;0.429184;6;0
982;"Psme";55;0.018872;0.218872;4;0
982;"Psme";55;0.469976;0.669976;10;0
982;"Psme";55;1.228928;1.428928;13;0
982;"Psme";55;1.018616;1.218616;12;0
982;"Psme";55;0.149936;0.349936;7;0
982;"Psme";55;1.158824;1.358824;11;0
982;"Psme";55;2.061032;2.261032;14;0
982;"Psme";55;0.518744;0.718744;12;0
982;"Psme";55;0.430352;0.630352;11;0
983;"Psme";55;0.229184;0.429184;6;0
983;"Psme";55;0.018872;0.218872;4;0
983;"Psme";55;0.469976;0.669976;10;0
983;"Psme";55;1.228928;1.428928;13;0
983;"Psme";55;1.018616;1.218616;12;0
983;"Psme";55;0.149936;0.349936;7;0
983;"Psme";55;1.158824;1.358824;11;0
983;"Psme";55;2.061032;2.261032;14;0
983;"Psme";55;0.518744;0.718744;12;0
983;"Psme";55;0.430352;0.630352;11;0
984;"Psme";55;0.229184;0.429184;6;0
984;"Psme";55;0.018872;0.218872;4;0
984;"Psme";55;0.469976;0.669976;10;0
984;"Psme";55;1.228928;1.428928;13;0
984;"Psme";55;1.018616;1.218616;12;0
984;"Psme";55;0.149936;0.349936;7;0
984;"Psme";55;1.158824;1.358824;11;0
984;"Psme";55;2.061032;2.261032;14;0
984;"Psme";55;0.518744;0.718744;12;0
984;"Psme";55;0.430352;0.630352;11;0
985;"Psme";55;0.229184;0.429184;6;0
985;"Psme";55;0.018872;0.218872;4;0
985;"Psme";55;0.469976;0.669976;10;0
985;"Psme";55;1.228928;1.428928;13;0
985;"Psme";55;1.018616;1.218616;12;0
985;"Psme";55;0.149936;0.349936;7;0
985;"Psme";55;1.158824;1.358824;11;0
985;"Psme";55;2.061032;2.261032;14;0
985;"Psme";55;0.518744;0.718744;12;0
985;"Psme";55;0.430352;0.630352;11;0
986;"Psme";55;0.229184;0.429184;6;0
986;"Psme";55;0.018872;0.218872;4;0
986;"Psme";55;0.469976;0.669976;10;0
986;"Psme";55;1.228928;1.428928;13;0
986;"Psme";55;1.018616;1.218616;12;0
986;"Psme";55;0.149936;0.349936;7;0
986;"Psme";55;1.158824;1.358824;11;0
986;"Psme";55;2.061032;2.261032;14;0
986;"Psme";55;0.518744;0.718744;12;0
986;"Psme";55;0.430352;0.630352;11;0
987;"Psme";55;0.229184;0.429184;6;0
987;"Psme";55;0.018872;0.218872;4;0
987;"Psme";55;0.469976;0.669976;10;0
987;"Psme";55;1.228928;1.428928;13;0
987;"Psme";55;1.018616;1.218616;12;0
987;"Psme";55;0.149936;0.349936;7;0
987;"Psme";55;1.158824;1.358824;11;0
987;"Psme";55;2.061032;2.261032;14;0
987;"Psme";55;0.518744;0.718744;12;0
987;"Psme";55;0.430352;0.630352;11;0
988;"Psme";55;0.229184;0.429184;6;0
988;"Psme";55;0.018872;0.218872;4;0
988;"Psme";55;0.469976;0.669976;10;0
988;"Psme";55;1.228928;1.428928;13;0
988;"Psme";55;1.018616;1.218616;12;0
988;"Psme";55;0.149936;0.349936;7;0
988;"Psme";55;1.158824;1.358824;11;0
988;"Psme";55;2.061032;2.261032;14;0
988;"Psme";55;0.518744;0.718744;12;0
988;"Psme";55;0.430352;0.630352;11;0
989;"Psme";55;0.229184;0.429184;6;0
989;"Psme";55;0.018872;0.218872;4;0
989;"Psme";55;0.469976;0.669976;10;0
989;"Psme";55;1.228928;1.428928;13;0
989;"Psme";55;1.018616;1.218616;12;0
989;"Psme";55;0.149936;0.349936;7;0
989;"Psme";55;1.158824;1.358824;11;0
989;"Psme";55;2.061032;2.261032;14;0
989;"Psme";55;0.518744;0.718744;12;0
989;"Psme";55;0.430352;0.630352;11;0
990;"Psme";55;0.229184;0.429184;6;0
990;"Psme";55;0.018872;0.218872;4;0
990;"Psme";55;0.469976;0.669976;10;0
990;"Psme";55;1.228928;1.428928;13;0
990;"Psme";55;1.018616;1.218616;12;0
990;"Psme";55;0.149936;0.349936;7;0
990;"Psme";55;1.158824;1.358824;11;0
