"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"21"	10	1	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	59.1093692618857	0.384316424023623	0.262899744841788	7.43976306915283	5939.97955951972	-99.0048893490357	"20"	10.6639066523297	10.528793272525	879.766666666667	880.437931034483	-0.142420944433778	-0.145114801549759	35.2438871682708	34.827340769649	49	45.2068965517241
"22"	10	10	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	41.4906767087706	0.617656048256537	0.442032999545336	7.72875213623047	5512.10036133329	-99.2472800930872	"20"	11.2195510107527	10.3668717300704	874.6	895.110344827586	-0.187681237157904	-0.11365180579963	33.1712652196193	35.1567559414756	50.6666666666667	49.5862068965517
"23"	10	11	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5583.31060631801	-100	"20"	11.7466551397849	10.7169798442714	888.766666666667	870.244827586207	-0.165385445664016	-0.188613545159809	34.4738991366556	33.9114769949989	37	46.0344827586207
"24"	10	12	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	56.6697666916545	0.661636016340026	0.524194742388585	8.31295967102051	5532.78765673033	-98.9757465818751	"20"	10.8681700358423	10.3789797093066	803.366666666667	891.024137931034	-0.156360167935657	-0.126631588443161	34.0801735823871	35.0344328009851	60	48.1034482758621
"25"	10	13	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5367.559727379	-100	"20"	10.2021796989247	10.5097010752688	770.866666666667	882.606896551724	-0.243082867248258	-0.15805291615309	31.9202856711808	34.5819956233635	38.6666666666667	46.2068965517241
"26"	10	14	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	37.1910529515252	0.974018127581494	0.740741157283386	9.41655731201172	5627.55396771024	-99.3391257877771	"20"	10.6114888315412	10.1679387719689	877.833333333333	864.589655172414	-0.0759720094960156	-0.152142876501597	35.8542385343451	34.6542164864306	46	44.9655172413793
"27"	10	15	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	53.7581747953555	0.425634384963064	0.297522291008915	7.18459463119507	5251.33762481508	-98.9762955910258	"20"	10.4466657060932	10.4509919792362	739.2	846.058620689655	-0.151956165154919	-0.146148396739046	34.6038280391096	35.0668251789057	40	44.6551724137931
"28"	10	16	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	25.9127733705976	0.272204982699579	0.0959693044424057	4.66272449493408	5873.4275231156	-99.5588134310228	"20"	9.56267220071685	10.3249270122358	895.1	898.362068965517	-0.0650913612782623	-0.141844490259285	36.393400216311	34.9008691534804	46.3333333333333	44.1724137931034
"29"	10	17	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	25.9127733705976	0.278768284111964	0.0959351323544979	4.83364915847778	5250.28648190447	-99.5064502963808	"20"	9.56042463082437	10.4744383477938	876.6	893.141379310345	-0.0769822900813441	-0.141939100071521	36.0317378743206	34.8645440232456	48.3333333333333	48.8620689655172
"30"	10	18	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5914.88886786817	-100	"20"	11.3427707383513	10.3453247549129	856.133333333333	894.844827586207	-0.195364022827574	-0.128930310469594	33.1275981628784	34.8693005136344	47.3333333333333	49.448275862069
"31"	10	19	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5555.87635398269	-100	"20"	10.6493312401434	10.1821328127549	745.733333333333	875.272413793103	-0.180520773595435	-0.138620445587243	32.6144951385078	34.8198933127835	56.6666666666667	48.3448275862069
"32"	10	2	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	47.9254963714426	0.348205171316447	0.210345352068543	6.81734561920166	5536.09649602731	-99.1343088689687	"20"	9.33349810752688	10.6384148935855	940.766666666667	900.234482758621	-0.110295776616949	-0.151227984387415	35.4270330360732	34.5529478057183	51.3333333333333	44.6551724137931
"33"	10	20	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	19.0835094488596	1.22203475518157	0.797886897535885	8.89211654663086	5330.39766923919	-99.6419871342998	"20"	10.5961453620072	10.2810207341491	816.6	881.937931034483	-0.227148170533729	-0.147234593977035	33.4455125130803	34.6852429255114	38.6666666666667	47.3793103448276
"34"	10	3	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	53.102940354985	1.18625020707997	0.964422079175711	6.85428500175476	5583.56183174012	-99.0489414829595	"20"	10.4373950967742	10.4446739725621	929.933333333333	896.455172413793	-0.107506764539217	-0.128533295346404	36.0876088731156	35.2537116467649	34	48.1379310344828
"35"	10	4	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	1.54787695971435	0.496790736913681	0.496790736913681	0	5387.1618387278	-99.9712673016692	"20"	9.79955362007168	10.5593280430108	887.6	855.937931034483	-0.116799136670267	-0.184684461974135	35.0250121958471	34.0009907893329	49.3333333333333	43.5172413793103
"36"	10	5	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5531.74613130083	-100	"20"	10.6102901505376	10.2841932028179	893.3	851.589655172414	-0.139936782982312	-0.144524689556072	35.2156869410825	34.8523262629069	38	45.1034482758621
"37"	10	6	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5394.05223375614	-100	"20"	10.6548398853047	10.1997632005933	955.1	879.565517241379	-0.06733942266978	-0.120466186540461	36.3026384329241	35.6868258119527	47	49.9310344827586
"38"	10	7	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5634.85576162359	-100	"20"	11.0014924587814	10.344595209492	911.4	888.686206896552	-0.267702497395587	-0.136242101489361	32.8967703796172	35.2617654641481	36	44.9310344827586
"39"	10	8	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5496.02059412377	-100	"20"	11.2886943799283	10.4203991827957	755.4	893.362068965517	-0.238824244785747	-0.11275293115915	32.0035855461191	35.3123292857732	44.3333333333333	47.8275862068966
"40"	10	9	"long"	"LPS"	"med"	"0"	"hist"	"rhyolite"	20	0	NA	0	0	5633.19423581278	-100	"20"	10.5741785376344	10.4981030448647	876.433333333333	883.793103448276	-0.179903198961506	-0.153494966701274	34.3850984559697	34.5954945638991	49.6666666666667	45.8275862068966
"41"	100	1	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	78750.8693123754	0.3413551145679	0.288080405482516	6.59699717666729	7699.39310010536	922.819179232422	"100"	18.2085453189964	17.3103374638487	438	468.265517241379	-0.287481192153742	-0.401783931319748	28.4701433122832	27.6393384232496	21.6666666666667	22.0526315789474
"42"	100	10	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	18422.2706692324	0.76140277507544	0.753130144404398	3.92814350624879	5909.56281164529	211.736608212874	"100"	18.2259465806452	17.256409122729	443.033333333333	471.893103448276	-0.484278685922253	-0.375846317990863	25.3238742429003	28.0537948210761	14.3333333333333	19.8421052631579
"43"	100	11	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	73579.1163691947	0.567722242484313	0.503910478438294	7.1168868340237	7348.16752546237	901.326060058286	"100"	18.2889435842294	17.3633616551724	394.233333333333	481.086206896552	-0.491831700066633	-0.415948899721318	27.4655986093654	28.1880658331559	17.6666666666667	20.2105263157895
"44"	100	12	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	59852.0781719694	0.565517828618201	0.503492847920419	7.41657291000338	4718.12573080968	1168.55623581905	"100"	17.7895399569892	17.2301976062291	420.1	457.88275862069	-0.435265067899604	-0.443178510927861	27.0851992786361	27.3396472682689	13	20.5789473684211
"45"	100	13	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	64850.9756599923	0.628294978904167	0.562706973194683	6.6217470897947	11425.1224496244	467.61733579603	"100"	16.8811408028674	17.0898389603263	369.566666666667	449.01724137931	-0.341480638189231	-0.415474492402235	29.3855533783129	28.3870284477781	28.3333333333333	23.7631578947368
"46"	100	14	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	44792.2675280818	0.594298967831886	0.497605399557831	6.34257730020059	8608.36378933453	420.33427750321	"100"	16.8808465663082	17.3005432495365	535.166666666667	431.993103448276	-0.380482901470896	-0.488479755337884	28.7866003272997	26.7834484943846	13.3333333333333	22.1842105263158
"47"	100	15	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	45095.9113051556	0.817068177909046	0.620299965156677	6.81683758384023	6765.84422859104	566.523049918734	"100"	17.9980406021505	17.5173952465703	533.466666666667	448.089655172414	-0.33644521331304	-0.500448675434802	28.4157565254859	26.5636756157551	15.3333333333333	21.5405405405405
"48"	100	16	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	57855.0912487235	1.63604194632641	1.60928743793066	3.35043988399484	11347.6070631184	409.843977914624	"100"	17.4486502795699	17.1246372280311	544.566666666667	444.289655172414	-0.22572509694987	-0.461446945522951	30.0452213741798	27.0716172607433	18	22.3947368421053
"49"	100	17	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	44839.9103063269	0.700537581269138	0.58371033761092	7.70126893403737	6456.08258397851	594.537433855047	"100"	17.3463782222222	16.9644711546162	419.866666666667	463.210344827586	-0.463731242705042	-0.386477415029966	28.1303138119761	29.0663138969213	15.6666666666667	21.4736842105263
"50"	100	18	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	54457.705460963	0.782624092156229	0.72964345085832	5.93759319622736	9597.78574350807	467.398636688656	"100"	17.9746576344086	16.9890753044123	476.333333333333	468.155172413793	-0.233091437776557	-0.406323434714441	30.0585706669886	28.0240531452286	19.6666666666667	24.4210526315789
"51"	100	19	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	47783.7837894385	0.380306114896786	0.313445430973636	6.16483089726999	8700.49619618411	449.207570602648	"100"	16.7874866379928	17.0009426192065	396	459.051724137931	-0.456023662959002	-0.41471235348359	28.2414334829333	28.4357846308227	25.6666666666667	21.4473684210526
"52"	100	2	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	66127.7143956237	0.742852213109318	0.704357885479593	3.78986322287357	7868.75714181945	740.383216863818	"100"	16.3384117706093	16.6429885977011	480.133333333333	487.031034482759	-0.365945855897004	-0.423838332849625	28.5822183507448	27.9621764297874	21	21.2105263157895
"53"	100	20	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	67174.8280815934	0.591122318795093	0.540793348357455	6.42051497735213	6500.4851451028	933.38176431647	"100"	17.643882437276	16.7883824160178	410.466666666667	484.579310344828	-0.468228938290372	-0.361444996526235	25.6726794292398	28.929403703462	19	23.2105263157895
"54"	100	3	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	59823.4034027307	2.23313160003021	2.21615433957689	3.63266410355455	14640.7716682704	308.608267092781	"100"	18.1887979784946	17.214804446422	321.366666666667	453.362068965517	-0.550585238485117	-0.450174546520818	23.7212048274419	27.3399509531267	24	24.3783783783784
"55"	100	4	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	68971.2214973711	0.701542141056709	0.625951132147896	7.08642723953266	5312.68869325477	1198.23570473723	"100"	16.9232809749104	17.2828764212088	500.3	462.906896551724	-0.305889465656384	-0.425429866388198	30.5290212512791	27.8111853126436	21.6666666666667	23
"56"	100	5	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	73286.1938177264	0.463789834000818	0.409371086294536	6.94731025304951	7179.95881614446	920.704932916037	"100"	16.8329668817204	17.9845856625881	433.1	469.034482758621	-0.236201610955687	-0.424787640350163	30.6448965859243	27.7629557967888	20.6666666666667	21.1621621621622
"57"	100	6	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	43155.3705770372	0.916378791075844	0.697173834811763	6.75342935331347	5829.67633133371	640.270439116543	"100"	17.4299113548387	16.8864440177976	364.166666666667	464.120689655172	-0.440458328633065	-0.460572698783195	24.9392355706746	27.9630446952886	21.6666666666667	20.2894736842105
"58"	100	7	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	58394.6459342305	0.66363926916436	0.569290732416636	7.7244198204635	6844.56729277726	753.153215336951	"100"	17.8856196415771	16.9169790522803	468.6	479.779310344828	-0.429544895473346	-0.412638973418327	28.4605363000101	27.399213209374	20	24.3157894736842
"59"	100	8	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	49284.8273239258	0.813200474631765	0.722114721971068	7.48287615503173	5636.84606147043	774.333391163593	"100"	17.5459717275986	16.8192385287356	386.833333333333	497.589655172414	-0.477008178118575	-0.383820538249107	25.5456186207487	28.7302627352708	20.3333333333333	21.4736842105263
"60"	100	9	"long"	"LPS"	"low"	"8"	"2070"	"rhyolite"	100	45543.8953299212	0.702453412733231	0.605998262447321	7.36437252191397	6902.23972228881	559.842270949388	"100"	18.4327875985663	17.2326562595476	397.366666666667	434.8	-0.535816553127476	-0.460921771529108	26.9828885330381	27.6195406958414	29.3333333333333	24.0526315789474
"61"	101	1	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	66.8821064969316	0.362662367512915	0.193882149954637	5.83807039260864	43137.6058605128	-99.8449563781699	"10"	17.0233453476703	16.9433115313311	466.8	456.237931034483	-0.251789158909403	-0.259167826900906	46.8489797452037	47.3312754592438	22.3333333333333	22.2758620689655
"62"	101	10	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	43853.8147488865	-100	"10"	17.0981950394265	17.177930567297	429.266666666667	441.420689655172	-0.185243731181749	-0.285437219828047	49.5910376450827	46.5881862097959	19.3333333333333	22.6206896551724
"63"	101	11	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	42140.9806451778	-100	"10"	17.6361760286738	17.3243266725992	510.666666666667	448.086206896552	-0.0730857052609879	-0.281918892211327	50.9878677632927	46.839118743986	19.3333333333333	19.8965517241379
"64"	101	12	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	38.2809214637029	0.447787761796556	0.267761894812187	7.15931797027588	42691.1801528962	-99.9103306085084	"10"	17.8171030681004	17.483793340749	455.833333333333	443.034482758621	-0.250577256286239	-0.285025813319253	48.7034126532808	46.1591810864587	22.3333333333333	21.5862068965517
"65"	101	13	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	42761.5963866376	-100	"10"	17.8008210752688	17.3013654638487	419.133333333333	440.165517241379	-0.311909145375677	-0.290703539785353	48.2750126090046	47.032555759928	24.6666666666667	22.7931034482759
"66"	101	14	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	5.48687212107158	0.163782760500908	0.163782760500908	0	42006.6864138196	-99.9869380982184	"10"	17.2291929605735	17.3146355031516	386.433333333333	448.655172413793	-0.344082412061732	-0.304776464014283	43.0243788632124	46.2548560422149	17	21.3448275862069
"67"	101	15	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	43123.7714338947	-100	"10"	17.538224688172	17.268481226548	477.633333333333	467.610344827586	-0.160415750723321	-0.236443164917235	49.8520498827973	48.1890205914988	17.6666666666667	21.9310344827586
"68"	101	16	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	42513.1548816711	-100	"10"	17.8493132759857	17.3540342751205	484.433333333333	456.427586206897	-0.272962356830277	-0.286744493406883	47.8211036483783	47.1334250184498	19.6666666666667	22
"69"	101	17	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	51.1913110637135	0.518410356122412	0.386925372605522	7.11781406402588	42822.562058491	-99.8804571501495	"10"	17.1326523010753	17.1371774089729	519.166666666667	465.848275862069	-0.210350070717985	-0.211144704384921	48.3574697652082	47.6318509928633	16	21.3793103448276
"70"	101	18	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	71.2903927823259	0.218975318928976	0.147462759580877	5.24562120437622	43725.5401993836	-99.8369593778436	"10"	18.1294490609319	17.5767859888765	425.566666666667	452.241379310345	-0.419731152348738	-0.274974825615146	42.3252641551723	46.773902204432	15.3333333333333	21.4137931034483
"71"	101	19	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	42370.3219042748	-100	"10"	16.8811408028674	17.3114136596218	369.566666666667	460.848275862069	-0.296359347347714	-0.289557583529847	46.9366681426857	46.7769513056289	28.3333333333333	21.4827586206897
"72"	101	2	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	43007.9309138024	-100	"10"	17.9008139784946	17.166592996663	360.666666666667	422.358620689655	-0.407626093104277	-0.295017494539071	42.2015016849262	45.7286068288102	23.3333333333333	24.3103448275862
"73"	101	20	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0.0653853140367615	3.887531042099	3.887531042099	0	43220.2327892621	-99.9998487159605	"10"	18.0572850609319	17.2062899473489	448.466666666667	447.968965517241	-0.412977329539259	-0.276666381711499	43.0217755350722	46.9752786704404	30.3333333333333	22.3793103448276
"74"	101	3	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	23.5594530729919	0.758278754790144	0.483987082134594	6.94614887237549	42374.2498156337	-99.9444014863378	"10"	16.2556768315412	17.4713931108639	513	459.206896551724	-0.150596562831525	-0.266350225182516	51.9509445250265	46.7616571270854	24	20.3793103448276
"75"	101	4	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	43434.3554161911	-100	"10"	17.9985649318996	17.6721825969596	505.433333333333	438.479310344828	-0.0778192826006275	-0.295933180396738	52.5329334480906	45.7743286078735	23.6666666666667	21.9310344827586
"76"	101	5	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	62.7260972022772	0.703860920432893	0.592358724597622	7.58645629882812	43395.3353964277	-99.855454286436	"10"	16.619876874552	16.8700587348906	471.233333333333	452.672413793103	-0.274889847423255	-0.289504113535589	49.2526049470844	47.6916631193873	21.3333333333333	23.2413793103448
"77"	101	6	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	43418.5408451987	-100	"10"	16.6452778924731	17.465789512792	532.566666666667	472.206896551724	-0.213496616184132	-0.25825722870404	51.321699700017	48.4199932699536	24	20.4137931034483
"78"	101	7	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	42762.4700366873	-100	"10"	17.4214347526882	17.4624954556915	482.6	456.741379310345	-0.176574556667341	-0.278349426028767	50.8518476919688	46.58657785029	18.3333333333333	22.6896551724138
"79"	101	8	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	42805.5186010414	-100	"10"	15.9923270394265	17.1156339962922	479.166666666667	461.989655172414	-0.122127238045314	-0.235075387788154	52.9483893381522	48.2664121597905	19.3333333333333	18.8620689655172
"80"	101	9	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	10	0	NA	0	0	43079.6870759442	-100	"10"	17.6796582508961	17.4157876307008	394.533333333333	443.079310344828	-0.312881369959771	-0.320844541867688	45.2259626178043	46.0293874949957	22.6666666666667	22.6896551724138
"81"	102	1	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	20	0	NA	0	0	5338.92545116519	-100	"20"	17.0368517275986	17.3357951368187	477.166666666667	445.131034482759	-0.175518862956483	-0.281145863501356	51.0772682088469	46.3490941634112	22.3333333333333	22.4137931034483
"82"	102	10	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	20	153.143755993558	0.506244701753152	0.393614927927653	6.14313046137492	7106.84077010649	-97.8451218910416	"20"	18.3099283297491	17.614769318502	350.666666666667	437.81724137931	-0.411824285318873	-0.296443386795251	40.5530013800488	45.919089610706	22.3333333333333	21.7931034482759
"83"	102	11	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	20	57.6185841210355	0.403343765103094	0.279359804838896	7.42314004898071	5629.55700428171	-98.976498788853	"20"	17.233111297491	17.1205661015944	466.7	445.972413793103	-0.29409979723386	-0.296592300232002	47.8731513138495	46.7648000891545	16	21.6206896551724
"84"	102	12	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	20	7.03474908078593	0.339862979948521	0.339862979948521	0	5529.3661802462	-99.8727747656518	"20"	18.490861921147	17.4375146740823	472.9	450.168965517241	-0.355234236787981	-0.287861507626614	46.2691072692524	46.3303101731126	21.3333333333333	21.0689655172414
"85"	102	13	"long"	"LPS"	"low"	"8"	"2070"	"andesite"	20	0	NA	0	0	5290.35428910828	-100	"20"	18.6181040143369	17.4028871116055	369.133333333333	453.786206896552	-0.496025929275309	-0.282891357437073	40.4046818239724	46.8922988428472	23.3333333333333	21.4137931034483
