"rid"	"replicate"	"distance"	"species"	"elevation"	"rcp"	"period"	"model.soil.y"	"model.stand.age.x.post"	"density.post"	"w.height.post"	"height_avg_m.s.post"	"height_avg_m.post"	"density.pre"	"dens.change"	"age_burned"	"temp.short"	"temp.long"	"prec.short"	"prec.long"	"potential.short"	"potential.long"	"content.short"	"content.long"	"frost.short"	"frost.long"
"2083"	85	11	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	0	NA	0	0	1097.87323908809	-100	"10"	14.7909433261649	13.8267664501298	874.566666666667	990.010344827586	-0.372680417135224	-0.22905308683168	47.9122659713427	50.8682621981983	19	19.7931034482759
"2084"	85	12	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	1	11.6494665145874	0	11.6494665145874	1464.40569775737	-99.9317129125125	"10"	14.1582401003584	13.8966724375232	1096.36666666667	1056.04137931034	-0.135676071276059	-0.193842481348009	52.9507404107361	52.0464452791432	19.3333333333333	21.551724137931
"2085"	85	13	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	6.73681753087615	7.67009619954962	3.53412961959839	12.8218803405762	1433.00575663513	-99.5298820329449	"10"	13.3996882293907	13.5848758769003	1109.43333333333	1039.34827586207	-0.137521561734168	-0.162114552453033	54.0554945419514	52.7483825590006	22.3333333333333	22.4137931034483
"2086"	85	14	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	15.7261623491825	1.44523596763611	1.44523596763611	0	1529.62782197052	-98.9718961617131	"10"	13.9868220358423	14.0372966392288	1152.8	1052.13793103448	-0.171220326128445	-0.210231881078186	50.7678683284543	51.3757889917132	14.3333333333333	19.6551724137931
"2087"	85	15	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	66.0023106957255	1.90981903898427	0.556285381317139	10.4825463824802	1089.33756970809	-93.9410599128228	"10"	14.2974153261649	13.9458154126808	986.933333333333	1028.13103448276	-0.208460457049848	-0.189411791018938	50.3572524367704	51.9356990922675	17.6666666666667	19.6896551724138
"2088"	85	16	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	48.3048889945988	1.39293999760737	0.694877028465271	11.9348284403483	1006.05705910107	-95.1985935034579	"10"	13.3830396989247	13.8299696373749	1167.83333333333	1061.32068965517	-0.182200509405373	-0.191042201630228	51.7769875022491	51.9480561325821	19.6666666666667	20.3103448275862
"2089"	85	17	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	22.8138385935323	1.10298943519592	1.10298943519592	0	1128.83892422398	-97.9789996514148	"10"	14.0590138637993	13.7271415350389	896.566666666667	1000.1275862069	-0.173054280389611	-0.177363721305339	51.1233295924637	51.9157988597349	17.3333333333333	19.6896551724138
"2090"	85	18	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	21.7261623491825	3.55384043558596	1.44186294078827	9.08939059575399	955.558695685862	-97.7263393188434	"10"	13.3002074695341	14.0094675565443	1256.26666666667	1056.53103448276	-0.09277438554229	-0.210041901833039	54.6720181974068	51.5734088046146	20	20.2068965517241
"2091"	85	19	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	14.3033712457242	2.98372030258179	2.98372030258179	0	1538.37804642099	-99.0702304105938	"10"	13.1145397992832	13.8653609610679	1076.56666666667	1098.63448275862	-0.130868608601958	-0.145887780252046	54.3111879443644	53.1376444911557	29.3333333333333	19.448275862069
"2092"	85	2	"mid"	"DF"	"med"	"4.5"	"2070"	"andesite"	10	9.73681753087615	7.4040115779692	3.45183920860291	9.86543607711792	1388.44412549387	-99.2987245685949	"10"	13.8039776200717	14.0507806985539	1131.2	1011.78965517241	-0.184786431962644	-0.204436844105432	50.964100655089	51.2300760983459	17.6666666666667	18.9310344827586
