"stand_id";"species";"count";"height_from";"height_to";"age"
28;"Psme";55;1.018616;1.218616;12
28;"Psme";55;0.149936;0.349936;7
28;"Psme";55;1.158824;1.358824;11
28;"Psme";55;2.061032;2.261032;14
28;"Psme";55;0.518744;0.718744;12
28;"Psme";55;0.430352;0.630352;11
29;"Psme";55;0.229184;0.429184;6
29;"Psme";55;0.018872;0.218872;4
29;"Psme";55;0.469976;0.669976;10
29;"Psme";55;1.228928;1.428928;13
29;"Psme";55;1.018616;1.218616;12
29;"Psme";55;0.149936;0.349936;7
29;"Psme";55;1.158824;1.358824;11
29;"Psme";55;2.061032;2.261032;14
29;"Psme";55;0.518744;0.718744;12
29;"Psme";55;0.430352;0.630352;11
30;"Psme";55;0.229184;0.429184;6
30;"Psme";55;0.018872;0.218872;4
30;"Psme";55;0.469976;0.669976;10
30;"Psme";55;1.228928;1.428928;13
30;"Psme";55;1.018616;1.218616;12
30;"Psme";55;0.149936;0.349936;7
30;"Psme";55;1.158824;1.358824;11
30;"Psme";55;2.061032;2.261032;14
30;"Psme";55;0.518744;0.718744;12
30;"Psme";55;0.430352;0.630352;11
31;"Psme";55;0.229184;0.429184;6
31;"Psme";55;0.018872;0.218872;4
31;"Psme";55;0.469976;0.669976;10
31;"Psme";55;1.228928;1.428928;13
31;"Psme";55;1.018616;1.218616;12
31;"Psme";55;0.149936;0.349936;7
31;"Psme";55;1.158824;1.358824;11
31;"Psme";55;2.061032;2.261032;14
31;"Psme";55;0.518744;0.718744;12
31;"Psme";55;0.430352;0.630352;11
32;"Psme";55;0.229184;0.429184;6
32;"Psme";55;0.018872;0.218872;4
32;"Psme";55;0.469976;0.669976;10
32;"Psme";55;1.228928;1.428928;13
32;"Psme";55;1.018616;1.218616;12
32;"Psme";55;0.149936;0.349936;7
32;"Psme";55;1.158824;1.358824;11
32;"Psme";55;2.061032;2.261032;14
32;"Psme";55;0.518744;0.718744;12
32;"Psme";55;0.430352;0.630352;11
33;"Psme";55;0.229184;0.429184;6
33;"Psme";55;0.018872;0.218872;4
33;"Psme";55;0.469976;0.669976;10
33;"Psme";55;1.228928;1.428928;13
33;"Psme";55;1.018616;1.218616;12
33;"Psme";55;0.149936;0.349936;7
33;"Psme";55;1.158824;1.358824;11
33;"Psme";55;2.061032;2.261032;14
33;"Psme";55;0.518744;0.718744;12
33;"Psme";55;0.430352;0.630352;11
34;"Psme";55;0.229184;0.429184;6
34;"Psme";55;0.018872;0.218872;4
34;"Psme";55;0.469976;0.669976;10
34;"Psme";55;1.228928;1.428928;13
34;"Psme";55;1.018616;1.218616;12
34;"Psme";55;0.149936;0.349936;7
34;"Psme";55;1.158824;1.358824;11
34;"Psme";55;2.061032;2.261032;14
34;"Psme";55;0.518744;0.718744;12
34;"Psme";55;0.430352;0.630352;11
35;"Psme";55;0.229184;0.429184;6
35;"Psme";55;0.018872;0.218872;4
35;"Psme";55;0.469976;0.669976;10
35;"Psme";55;1.228928;1.428928;13
35;"Psme";55;1.018616;1.218616;12
35;"Psme";55;0.149936;0.349936;7
35;"Psme";55;1.158824;1.358824;11
35;"Psme";55;2.061032;2.261032;14
35;"Psme";55;0.518744;0.718744;12
35;"Psme";55;0.430352;0.630352;11
36;"Psme";55;0.229184;0.429184;6
36;"Psme";55;0.018872;0.218872;4
36;"Psme";55;0.469976;0.669976;10
36;"Psme";55;1.228928;1.428928;13
36;"Psme";55;1.018616;1.218616;12
36;"Psme";55;0.149936;0.349936;7
36;"Psme";55;1.158824;1.358824;11
36;"Psme";55;2.061032;2.261032;14
36;"Psme";55;0.518744;0.718744;12
36;"Psme";55;0.430352;0.630352;11
37;"Psme";55;0.229184;0.429184;6
37;"Psme";55;0.018872;0.218872;4
37;"Psme";55;0.469976;0.669976;10
37;"Psme";55;1.228928;1.428928;13
37;"Psme";55;1.018616;1.218616;12
37;"Psme";55;0.149936;0.349936;7
37;"Psme";55;1.158824;1.358824;11
37;"Psme";55;2.061032;2.261032;14
37;"Psme";55;0.518744;0.718744;12
37;"Psme";55;0.430352;0.630352;11
38;"Psme";55;0.229184;0.429184;6
38;"Psme";55;0.018872;0.218872;4
38;"Psme";55;0.469976;0.669976;10
38;"Psme";55;1.228928;1.428928;13
38;"Psme";55;1.018616;1.218616;12
38;"Psme";55;0.149936;0.349936;7
38;"Psme";55;1.158824;1.358824;11
38;"Psme";55;2.061032;2.261032;14
38;"Psme";55;0.518744;0.718744;12
38;"Psme";55;0.430352;0.630352;11
39;"Psme";55;0.229184;0.429184;6
39;"Psme";55;0.018872;0.218872;4
39;"Psme";55;0.469976;0.669976;10
39;"Psme";55;1.228928;1.428928;13
39;"Psme";55;1.018616;1.218616;12
39;"Psme";55;0.149936;0.349936;7
39;"Psme";55;1.158824;1.358824;11
39;"Psme";55;2.061032;2.261032;14
39;"Psme";55;0.518744;0.718744;12
39;"Psme";55;0.430352;0.630352;11
40;"Psme";55;0.229184;0.429184;6
40;"Psme";55;0.018872;0.218872;4
40;"Psme";55;0.469976;0.669976;10
40;"Psme";55;1.228928;1.428928;13
40;"Psme";55;1.018616;1.218616;12
40;"Psme";55;0.149936;0.349936;7
40;"Psme";55;1.158824;1.358824;11
40;"Psme";55;2.061032;2.261032;14
40;"Psme";55;0.518744;0.718744;12
40;"Psme";55;0.430352;0.630352;11
41;"Psme";55;0.229184;0.429184;6
41;"Psme";55;0.018872;0.218872;4
41;"Psme";55;0.469976;0.669976;10
41;"Psme";55;1.228928;1.428928;13
41;"Psme";55;1.018616;1.218616;12
41;"Psme";55;0.149936;0.349936;7
41;"Psme";55;1.158824;1.358824;11
41;"Psme";55;2.061032;2.261032;14
41;"Psme";55;0.518744;0.718744;12
41;"Psme";55;0.430352;0.630352;11
42;"Psme";55;0.229184;0.429184;6
42;"Psme";55;0.018872;0.218872;4
42;"Psme";55;0.469976;0.669976;10
42;"Psme";55;1.228928;1.428928;13
42;"Psme";55;1.018616;1.218616;12
42;"Psme";55;0.149936;0.349936;7
42;"Psme";55;1.158824;1.358824;11
42;"Psme";55;2.061032;2.261032;14
42;"Psme";55;0.518744;0.718744;12
42;"Psme";55;0.430352;0.630352;11
43;"Psme";55;0.229184;0.429184;6
43;"Psme";55;0.018872;0.218872;4
43;"Psme";55;0.469976;0.669976;10
43;"Psme";55;1.228928;1.428928;13
43;"Psme";55;1.018616;1.218616;12
43;"Psme";55;0.149936;0.349936;7
43;"Psme";55;1.158824;1.358824;11
43;"Psme";55;2.061032;2.261032;14
43;"Psme";55;0.518744;0.718744;12
43;"Psme";55;0.430352;0.630352;11
44;"Psme";55;0.229184;0.429184;6
44;"Psme";55;0.018872;0.218872;4
44;"Psme";55;0.469976;0.669976;10
44;"Psme";55;1.228928;1.428928;13
44;"Psme";55;1.018616;1.218616;12
44;"Psme";55;0.149936;0.349936;7
44;"Psme";55;1.158824;1.358824;11
44;"Psme";55;2.061032;2.261032;14
44;"Psme";55;0.518744;0.718744;12
44;"Psme";55;0.430352;0.630352;11
45;"Psme";55;0.229184;0.429184;6
45;"Psme";55;0.018872;0.218872;4
45;"Psme";55;0.469976;0.669976;10
45;"Psme";55;1.228928;1.428928;13
45;"Psme";55;1.018616;1.218616;12
45;"Psme";55;0.149936;0.349936;7
45;"Psme";55;1.158824;1.358824;11
45;"Psme";55;2.061032;2.261032;14
45;"Psme";55;0.518744;0.718744;12
45;"Psme";55;0.430352;0.630352;11
46;"Psme";55;0.229184;0.429184;6
46;"Psme";55;0.018872;0.218872;4
46;"Psme";55;0.469976;0.669976;10
46;"Psme";55;1.228928;1.428928;13
46;"Psme";55;1.018616;1.218616;12
46;"Psme";55;0.149936;0.349936;7
46;"Psme";55;1.158824;1.358824;11
46;"Psme";55;2.061032;2.261032;14
46;"Psme";55;0.518744;0.718744;12
46;"Psme";55;0.430352;0.630352;11
47;"Psme";55;0.229184;0.429184;6
47;"Psme";55;0.018872;0.218872;4
47;"Psme";55;0.469976;0.669976;10
47;"Psme";55;1.228928;1.428928;13
47;"Psme";55;1.018616;1.218616;12
47;"Psme";55;0.149936;0.349936;7
47;"Psme";55;1.158824;1.358824;11
47;"Psme";55;2.061032;2.261032;14
47;"Psme";55;0.518744;0.718744;12
47;"Psme";55;0.430352;0.630352;11
48;"Psme";55;0.229184;0.429184;6
48;"Psme";55;0.018872;0.218872;4
48;"Psme";55;0.469976;0.669976;10
48;"Psme";55;1.228928;1.428928;13
48;"Psme";55;1.018616;1.218616;12
48;"Psme";55;0.149936;0.349936;7
48;"Psme";55;1.158824;1.358824;11
48;"Psme";55;2.061032;2.261032;14
48;"Psme";55;0.518744;0.718744;12
48;"Psme";55;0.430352;0.630352;11
49;"Psme";55;0.229184;0.429184;6
49;"Psme";55;0.018872;0.218872;4
49;"Psme";55;0.469976;0.669976;10
49;"Psme";55;1.228928;1.428928;13
49;"Psme";55;1.018616;1.218616;12
49;"Psme";55;0.149936;0.349936;7
49;"Psme";55;1.158824;1.358824;11
49;"Psme";55;2.061032;2.261032;14
49;"Psme";55;0.518744;0.718744;12
49;"Psme";55;0.430352;0.630352;11
50;"Psme";55;0.229184;0.429184;6
50;"Psme";55;0.018872;0.218872;4
50;"Psme";55;0.469976;0.669976;10
50;"Psme";55;1.228928;1.428928;13
50;"Psme";55;1.018616;1.218616;12
50;"Psme";55;0.149936;0.349936;7
50;"Psme";55;1.158824;1.358824;11
50;"Psme";55;2.061032;2.261032;14
50;"Psme";55;0.518744;0.718744;12
50;"Psme";55;0.430352;0.630352;11
51;"Psme";55;0.229184;0.429184;6
51;"Psme";55;0.018872;0.218872;4
51;"Psme";55;0.469976;0.669976;10
51;"Psme";55;1.228928;1.428928;13
51;"Psme";55;1.018616;1.218616;12
51;"Psme";55;0.149936;0.349936;7
51;"Psme";55;1.158824;1.358824;11
51;"Psme";55;2.061032;2.261032;14
51;"Psme";55;0.518744;0.718744;12
51;"Psme";55;0.430352;0.630352;11
52;"Psme";55;0.229184;0.429184;6
52;"Psme";55;0.018872;0.218872;4
52;"Psme";55;0.469976;0.669976;10
52;"Psme";55;1.228928;1.428928;13
52;"Psme";55;1.018616;1.218616;12
52;"Psme";55;0.149936;0.349936;7
52;"Psme";55;1.158824;1.358824;11
52;"Psme";55;2.061032;2.261032;14
52;"Psme";55;0.518744;0.718744;12
52;"Psme";55;0.430352;0.630352;11
53;"Psme";55;0.229184;0.429184;6
53;"Psme";55;0.018872;0.218872;4
53;"Psme";55;0.469976;0.669976;10
53;"Psme";55;1.228928;1.428928;13
53;"Psme";55;1.018616;1.218616;12
53;"Psme";55;0.149936;0.349936;7
53;"Psme";55;1.158824;1.358824;11
53;"Psme";55;2.061032;2.261032;14
53;"Psme";55;0.518744;0.718744;12
53;"Psme";55;0.430352;0.630352;11
54;"Psme";55;0.229184;0.429184;6
54;"Psme";55;0.018872;0.218872;4
54;"Psme";55;0.469976;0.669976;10
54;"Psme";55;1.228928;1.428928;13
54;"Psme";55;1.018616;1.218616;12
54;"Psme";55;0.149936;0.349936;7
54;"Psme";55;1.158824;1.358824;11
54;"Psme";55;2.061032;2.261032;14
54;"Psme";55;0.518744;0.718744;12
54;"Psme";55;0.430352;0.630352;11
55;"Psme";55;0.229184;0.429184;6
55;"Psme";55;0.018872;0.218872;4
55;"Psme";55;0.469976;0.669976;10
55;"Psme";55;1.228928;1.428928;13
55;"Psme";55;1.018616;1.218616;12
55;"Psme";55;0.149936;0.349936;7
55;"Psme";55;1.158824;1.358824;11
55;"Psme";55;2.061032;2.261032;14
55;"Psme";55;0.518744;0.718744;12
55;"Psme";55;0.430352;0.630352;11
56;"Psme";55;0.229184;0.429184;6
56;"Psme";55;0.018872;0.218872;4
56;"Psme";55;0.469976;0.669976;10
56;"Psme";55;1.228928;1.428928;13
56;"Psme";55;1.018616;1.218616;12
56;"Psme";55;0.149936;0.349936;7
56;"Psme";55;1.158824;1.358824;11
56;"Psme";55;2.061032;2.261032;14
56;"Psme";55;0.518744;0.718744;12
56;"Psme";55;0.430352;0.630352;11
57;"Psme";55;0.229184;0.429184;6
57;"Psme";55;0.018872;0.218872;4
57;"Psme";55;0.469976;0.669976;10
57;"Psme";55;1.228928;1.428928;13
57;"Psme";55;1.018616;1.218616;12
57;"Psme";55;0.149936;0.349936;7
57;"Psme";55;1.158824;1.358824;11
57;"Psme";55;2.061032;2.261032;14
57;"Psme";55;0.518744;0.718744;12
57;"Psme";55;0.430352;0.630352;11
58;"Psme";55;0.229184;0.429184;6
58;"Psme";55;0.018872;0.218872;4
58;"Psme";55;0.469976;0.669976;10
58;"Psme";55;1.228928;1.428928;13
58;"Psme";55;1.018616;1.218616;12
58;"Psme";55;0.149936;0.349936;7
58;"Psme";55;1.158824;1.358824;11
58;"Psme";55;2.061032;2.261032;14
58;"Psme";55;0.518744;0.718744;12
58;"Psme";55;0.430352;0.630352;11
59;"Psme";55;0.229184;0.429184;6
59;"Psme";55;0.018872;0.218872;4
59;"Psme";55;0.469976;0.669976;10
59;"Psme";55;1.228928;1.428928;13
59;"Psme";55;1.018616;1.218616;12
59;"Psme";55;0.149936;0.349936;7
59;"Psme";55;1.158824;1.358824;11
59;"Psme";55;2.061032;2.261032;14
59;"Psme";55;0.518744;0.718744;12
59;"Psme";55;0.430352;0.630352;11
60;"Psme";55;0.229184;0.429184;6
60;"Psme";55;0.018872;0.218872;4
60;"Psme";55;0.469976;0.669976;10
60;"Psme";55;1.228928;1.428928;13
60;"Psme";55;1.018616;1.218616;12
60;"Psme";55;0.149936;0.349936;7
60;"Psme";55;1.158824;1.358824;11
60;"Psme";55;2.061032;2.261032;14
60;"Psme";55;0.518744;0.718744;12
60;"Psme";55;0.430352;0.630352;11
61;"Psme";55;0.229184;0.429184;6
61;"Psme";55;0.018872;0.218872;4
61;"Psme";55;0.469976;0.669976;10
61;"Psme";55;1.228928;1.428928;13
61;"Psme";55;1.018616;1.218616;12
61;"Psme";55;0.149936;0.349936;7
61;"Psme";55;1.158824;1.358824;11
61;"Psme";55;2.061032;2.261032;14
61;"Psme";55;0.518744;0.718744;12
61;"Psme";55;0.430352;0.630352;11
62;"Psme";55;0.229184;0.429184;6
62;"Psme";55;0.018872;0.218872;4
62;"Psme";55;0.469976;0.669976;10
62;"Psme";55;1.228928;1.428928;13
62;"Psme";55;1.018616;1.218616;12
62;"Psme";55;0.149936;0.349936;7
62;"Psme";55;1.158824;1.358824;11
62;"Psme";55;2.061032;2.261032;14
62;"Psme";55;0.518744;0.718744;12
62;"Psme";55;0.430352;0.630352;11
63;"Psme";55;0.229184;0.429184;6
63;"Psme";55;0.018872;0.218872;4
63;"Psme";55;0.469976;0.669976;10
63;"Psme";55;1.228928;1.428928;13
63;"Psme";55;1.018616;1.218616;12
63;"Psme";55;0.149936;0.349936;7
63;"Psme";55;1.158824;1.358824;11
63;"Psme";55;2.061032;2.261032;14
63;"Psme";55;0.518744;0.718744;12
63;"Psme";55;0.430352;0.630352;11
64;"Psme";55;0.229184;0.429184;6
64;"Psme";55;0.018872;0.218872;4
64;"Psme";55;0.469976;0.669976;10
64;"Psme";55;1.228928;1.428928;13
64;"Psme";55;1.018616;1.218616;12
64;"Psme";55;0.149936;0.349936;7
64;"Psme";55;1.158824;1.358824;11
64;"Psme";55;2.061032;2.261032;14
64;"Psme";55;0.518744;0.718744;12
64;"Psme";55;0.430352;0.630352;11
65;"Psme";55;0.229184;0.429184;6
65;"Psme";55;0.018872;0.218872;4
65;"Psme";55;0.469976;0.669976;10
65;"Psme";55;1.228928;1.428928;13
65;"Psme";55;1.018616;1.218616;12
65;"Psme";55;0.149936;0.349936;7
65;"Psme";55;1.158824;1.358824;11
65;"Psme";55;2.061032;2.261032;14
65;"Psme";55;0.518744;0.718744;12
65;"Psme";55;0.430352;0.630352;11
66;"Psme";55;0.229184;0.429184;6
66;"Psme";55;0.018872;0.218872;4
66;"Psme";55;0.469976;0.669976;10
66;"Psme";55;1.228928;1.428928;13
66;"Psme";55;1.018616;1.218616;12
66;"Psme";55;0.149936;0.349936;7
66;"Psme";55;1.158824;1.358824;11
66;"Psme";55;2.061032;2.261032;14
66;"Psme";55;0.518744;0.718744;12
66;"Psme";55;0.430352;0.630352;11
67;"Psme";55;0.229184;0.429184;6
67;"Psme";55;0.018872;0.218872;4
